CONTROL,KAMG_fl,Blue,Green,Red,RE1,RE2,RE3,NIR,RE4,SWIR1,SWIR2,NDVI,VH,VV,C,predicted
4:241:7,50,0.09403592355464763,0.07794213629090478,0.06518919832015975,0.08413856701344985,0.14313862449583306,0.16702733716037294,0.16067458178639324,0.18564812046776138,0.15367340378669694,0.09074612449157567,0.4263891501680516,-16.308415784863474,-11.615450854412362,11.83875,22.01541517189584
6:90:13,50,0.09290419578178803,0.08130045996175345,0.05860169485338431,0.08972519276767187,0.2094179769015371,0.2516806926153127,0.24825142013752657,0.2821075088130337,0.181000347033872,0.08663959757945482,0.6125163956184759,-16.29150936673341,-10.981526322475709,11.83875,23.501422009452018
6:91:3,50,0.08688080452182995,0.07192552648247123,0.05035044668641474,0.074090703749287945,0.15682047197823312,0.1874392506219827,0.1752661500857877,0.20134027651511133,0.12831597385823504,0.06504544063485512,0.5483126085056518,-15.27961137293101,-10.261040668739543,11.83875,32.24573564124381
6:84:8,50,0.10006975191875385,0.08766905154940938,0.06833131739729684,0.09861225727095538,0.21044037559716902,0.24920683404733596,0.24195046183788882,0.2789534356465744,0.2043144284935443,0.10413479657202138,0.5572809754239417,-16.733747012905724,-11.133118773161351,11.83875,20.56766228511093
6:84:15,50,0.09582483372184061,0.07899238769210258,0.06442946647391568,0.0862186281058418,0.15638507178278166,0.18108070331218304,0.17593755633023067,0.20445282113640975,0.15577062951304735,0.08220339788229583,0.4671069787578054,-15.894304244967348,-11.049426138676118,11.83875,23.606038792752305
6:168:7,50,0.09559323700064029,0.07932575087161359,0.054333685639551904,0.08377605676719743,0.22379797891194123,0.2757929736414854,0.2690866511503632,0.30626901506115534,0.1888923564254784,0.0923448351714993,0.6558290478445185,-17.330403341460723,-11.50114615506742,11.83875,26.614619411587512
6:120:7,50,0.08970717370388107,0.07550930954402867,0.054547169231274104,0.08321029764448348,0.17864074638952465,0.2122820732689585,0.20608196344476543,0.2372560205664069,0.14827785058952753,0.07427859390132169,0.5819558695926363,-15.10063293243164,-9.97020600008154,11.83875,25.22594949460559
7:271:53,50,0.09387042504373652,0.08257483065849318,0.06233111091494988,0.0947600626523654,0.19392108009731177,0.2374682661148659,0.23704419067283974,0.27231338657447846,0.1833887403377416,0.08885367485904912,0.583143700783806,-17.11271310117599,-11.88540720249946,11.83875,19.847410160533663
1:201:17,60,0.09304646334631907,0.07529953200112097,0.06672460014692476,0.07900310840469114,0.11019894253512867,0.1232483112468161,0.11871921352748198,0.13493375496390417,0.1543014481564511,0.11232651475255225,0.27063921877955205,-17.842087852784356,-11.677763526212754,14.206499999999998,34.65840403969063
1:183:8,60,0.089985004546599065,0.07710566308081868,0.05621557533995466,0.08784492775897935,0.18519022809377156,0.22261918773196052,0.21553770279287468,0.24919237545182624,0.1633294710959063,0.08036027499334493,0.5785786769657612,-15.444587638768768,-9.737053273199384,20.648249999999997,33.08943948697505
2:332:21,60,0.09466571227403016,0.07661562808964514,0.07081450491166738,0.08402587921444436,0.12233832935078945,0.13923197249547992,0.1348774146408373,0.15510656144367324,0.15713317838636082,0.0996091453699879,0.3061599823366984,-16.561563063700238,-11.340462941367159,14.206499999999998,32.09370049386486
2:332:3,60,0.09638976253373155,0.07691194710536736,0.07135058798578282,0.08202200451430867,0.11181754382392407,0.12625282313070293,0.12175216827017825,0.1411075689177228,0.1694584774195704,0.11745532595282258,0.2570296572727222,-18.186409613306548,-12.146432305821603,14.206499999999998,30.097131197456115
2:330:28,60,0.09345882713885217,0.07721522723374898,0.06614259459889717,0.08558010200476943,0.13832907214209664,0.1599521346066966,0.15400674355069366,0.1790549751409269,0.1568170519143211,0.0907946283556305,0.3921161827998914,-16.567107358733985,-11.323006332258794,14.206499999999998,26.26646303551892
2:331:20,60,0.09981037931161231,0.07964210615504526,0.0768614111992114,0.08363773175201998,0.10297827676099011,0.11436516542581006,0.10945773444223454,0.1281449228044137,0.17857498551528153,0.13236835163630126,0.1759040322172265,-18.405706975654304,-12.401523062299676,14.206499999999998,31.65767636612902
2:331:25,60,0.09534552651957844,0.07574023872129129,0.07010934556751651,0.08169107276022916,0.1102645387253507,0.12399752714147005,0.11962715764726065,0.13935824247157108,0.1684655702448509,0.11070789941269112,0.255309617801982,-17.411504025392265,-11.755606316286066,14.206499999999998,31.158173075759525
2:333:8,60,0.09139561131578802,0.07293989038971806,0.061277080333488616,0.07840893429070178,0.12935681319314907,0.1514122548848568,0.14594138755879324,0.16853033503985942,0.1367040454051918,0.07937257508945975,0.40636096774405933,-16.557746573700133,-11.761864735018587,14.206499999999998,35.02460353929311
6:90:9,60,0.08815858121108164,0.07290034020569582,0.05103458904249486,0.07541949309954096,0.16749474900225697,0.1988233742385595,0.19473320309302575,0.21940043281026966,0.13011191634227953,0.06567641206763812,0.5838214790688304,-15.22393908605355,-10.593967107919706,14.206499999999998,30.768529014129527
7:45:17,60,0.08941676630211916,0.07407450894576735,0.04903731543588274,0.07055745911362375,0.17165245310750293,0.21268890775016466,0.2079431489859038,0.23458900484473144,0.13383163799048042,0.058098411172125795,0.6175535645200244,-14.65970029177655,-9.804914989092932,14.206499999999998,55.833400063621426
7:139:3,60,0.0883023169000906,0.07090416120191512,0.05309950143810525,0.07395600186162722,0.1495859460329663,0.17898253792225055,0.17401501360006533,0.19927497855631876,0.13602391881789672,0.06925219025117132,0.5316477004978359,-15.794781728367372,-10.678539627547961,14.206499999999998,31.272832728142912
1:270:28,80,0.09702250550422922,0.08261928372316119,0.08180257981805149,0.10014483230110896,0.1381244676521295,0.15795353602313245,0.1572219795146045,0.18059196019052468,0.1902407974934481,0.11979338711967434,0.31359808299378666,-18.084916568552128,-11.320986119002248,18.942,31.18480551689612
1:270:6,80,0.09308630478654015,0.0775804532273523,0.0723796689634683,0.08738118005833748,0.1259146531240084,0.14369027204135748,0.136133275476877,0.1594304179303152,0.19118528766479145,0.13015342351770007,0.30193074193391634,-18.521512264209086,-12.5577043328017,18.942,30.403615128545187
1:258:12,80,0.09394737930895994,0.0808921015990213,0.06604359136074313,0.095666229784082,0.18189370240607564,0.21206302199148447,0.20458490888283998,0.23352969500048185,0.18435041270906102,0.1048160410478444,0.4930176863367078,-16.309984071195984,-10.000784811454988,18.942,34.84727712326638
1:200:10,80,0.09047732038557126,0.07285125129273248,0.05696543966769465,0.08093695873896893,0.15671183151382725,0.18730572192499226,0.17893159964217575,0.20951013759009324,0.1600978261730711,0.086363471384606455,0.5123379310335161,-16.60848222144274,-10.642973176963041,18.942,39.32183348224901
1:244:8,80,0.09182826762200243,0.07399595899296747,0.07356311448028889,0.08574464422282661,0.10942425125058014,0.12278534252280568,0.12093085143757691,0.1390093564962427,0.1713832241420795,0.11294487705713006,0.2422597954521538,-18.226871607856133,-11.862136018898218,18.942,37.64943479457324
1:241:8,80,0.08929001256525934,0.07528476177183549,0.06257352987061639,0.08401280476282663,0.13636803102301137,0.1555230333316457,0.15045381577945557,0.1720604429911911,0.16241848623346966,0.09837149076030699,0.3969132114966729,-16.0099917191146,-9.402631762893003,20.281800000000004,39.27303621232614
1:199:12,80,0.09048271032690271,0.07493503892528229,0.0595207450700731,0.0811871038265199,0.1408869258191026,0.1630125893249569,0.1545770451141117,0.1789652071228038,0.1403084756683791,0.08135269596415677,0.41694740443354505,-15.982100910219705,-9.781885322108815,18.942,31.819923350957776
1:213:9,80,0.098014561554001,0.08973594410718512,0.06609790741422074,0.10958730016789416,0.22065003078535497,0.2545818097414421,0.24669844599778018,0.2805898816230139,0.19211891858540484,0.09869666490473157,0.5739119749644847,-16.268586507327836,-9.56654160761779,18.942,25.101089460266518
2:366:11,80,0.09833272789011757,0.08006344050610785,0.0720285515062667,0.08515743238401767,0.12601197986851584,0.14439367954849,0.13892168747574887,0.16076047807986096,0.18616130204179726,0.12943358570047972,0.30653143006784556,-19.132667254024238,-13.191604045382116,18.942,30.036268811233004
2:332:33,80,0.09778897100242402,0.07598644338033769,0.07400776079236367,0.07902780747329541,0.09368732978691911,0.10365282008599705,0.09956336204395601,0.115979562228115,0.1743852539619982,0.1285150291260088,0.14555205017002185,-18.702233811265284,-12.908894469132587,18.942,32.763773449542164
2:332:22,80,0.09609306328659607,0.07614306490681826,0.07110620737513794,0.08065178981041513,0.10457742653079712,0.11677273426004395,0.11185619894935042,0.1306087287675237,0.16935450165347596,0.12151709535331516,0.21840120268642982,-17.69806787136378,-11.667857908968035,18.942,35.22030255416877
2:332:12,80,0.09429655502288205,0.07586784049782119,0.07045929484320194,0.08544836728405783,0.13446467764976444,0.15608077734052175,0.14703158813513412,0.1742647674323801,0.1565844106570794,0.09154180498844158,0.3471749692223012,-16.43853586852944,-11.200710747004191,18.942,31.098685543855872
2:332:1,80,0.09598798214798032,0.07672480568252647,0.07030989317237411,0.08256622585013365,0.11213985855477955,0.126243057568599,0.12172615303600504,0.14090422253704424,0.16767913782510988,0.11358959751397665,0.2646584956849974,-18.1350501428691,-12.20673554456536,18.942,33.148851610502724
2:327:32,80,0.09502655709923077,0.07722824574836816,0.06670671827353941,0.08415105117690193,0.13942765661276899,0.16334911941179983,0.156715283101503,0.18287973603702404,0.16625924160483896,0.10666890972787958,0.3805072861213437,-17.152025810410915,-11.781488304145537,18.942,29.494617141723435
2:327:30,80,0.0939669488125356,0.07681257515424542,0.060670403062370724,0.08441381905547861,0.1677843773663643,0.2007787977154327,0.19299034736620715,0.22373646833490093,0.17227612144938248,0.09611301878334212,0.5083953894309962,-17.271451951529613,-11.579626297294729,18.942,29.68942241176334
2:373:7,80,0.09771711611851651,0.08171336950568468,0.06801604688202918,0.09268390010749325,0.17271346580216357,0.20416699874863858,0.19665659362649118,0.22877319939259938,0.189684490112346,0.10987192762868324,0.47735765662108376,-18.05446572890762,-12.2205007912958,18.942,25.023454198600177
2:331:34,80,0.09621703357788233,0.07628366833894681,0.07059858178312962,0.08008283070142451,0.10611091245046031,0.11908157147046844,0.11388131008698389,0.13218224956928154,0.16251052320767664,0.11301684963672594,0.22831063526105588,-16.94146073458327,-11.628139689899664,18.942,29.384116794153037
2:388:24,80,0.1010147410836628,0.083847441974748,0.07564699324648948,0.09057495223927425,0.14462481247936468,0.16704118442599686,0.162194272965206,0.18550132366121133,0.19625802549358223,0.13736791792822084,0.3528817328231411,-18.400896786112067,-12.333838074271764,18.942,22.220021095834237
2:406:2,80,0.09721231009056866,0.08112334521368483,0.07119346258559453,0.09256968844404664,0.14210214358866918,0.1621649070097104,0.15738969476954665,0.18135086963466499,0.18759219360835183,0.12529248382817965,0.37465287509373674,-17.492517488274892,-12.225962652749772,18.942,23.286957578031398
4:329:27,80,0.0924096377675307,0.0757851268899335,0.05937477353126049,0.07961123277158477,0.15618124249147,0.18514957180601124,0.17878690288411278,0.20685848439127108,0.14655237547241676,0.07619946712123812,0.49767346732958134,-16.847015492597336,-12.368481601900449,18.942,32.583202980904076
6:91:12,80,0.09070083554874668,0.0750069056635558,0.05808330073121986,0.080064409924367,0.1572703268934249,0.18775207357406448,0.18196318532667624,0.20762589472691714,0.14096475713661713,0.07297042776496819,0.5167679286777177,-14.925647718895759,-10.300409000998378,18.942,31.075268726277685
6:121:32,80,0.10134107784122409,0.08629487854940963,0.07051547329088972,0.09242638401935296,0.17701408424734633,0.2093125971560224,0.20643511671690787,0.23644992335115197,0.2133793266352044,0.11604907799550161,0.47525421314390104,-16.299641277899266,-10.616120106642356,18.942,26.34656059354954
7:142:33,80,0.09264632939086306,0.07533896953151535,0.05175585815756912,0.07756469138943231,0.17960771941010334,0.2189052988391889,0.21037934008053513,0.24379247440260826,0.1353409338283905,0.0630162960742061,0.605561282877409,-15.841587412827261,-11.096416006013238,18.942,37.32252030778314
1:260:4,100,0.09649244666034769,0.08860228871022995,0.06968770805092572,0.11239933789961568,0.20381247662125998,0.231593118355664,0.22180772492580775,0.2534349312414909,0.19907507247521106,0.11494901246895643,0.5116269014050703,-16.49249076067274,-9.905017484853763,23.6775,29.04211344821704
1:209:17,100,0.0940149770468448,0.07771888666930858,0.07277438486348989,0.09053779661196737,0.13556630645235387,0.15659273611892174,0.15294412846985292,0.1774834433134198,0.179757820081867,0.11603230518811442,0.34958096035936753,-16.82846051923878,-11.560439438254386,23.6775,36.78278467092651
1:243:22,100,0.09423937795078673,0.07838017526120569,0.08261336196760014,0.09504434275295043,0.11799495848036878,0.13301502043942814,0.13037854060983084,0.15133803419252517,0.17851753002119355,0.11432903473395127,0.22362778095702998,-17.48173735811506,-11.850554516194403,23.6775,41.54403150754011
1:246:16,100,0.09419496125300245,0.07765087972428424,0.0755919262298835,0.08889422680705604,0.11992270257148609,0.1354342879373911,0.1324737290817835,0.15222356148059607,0.17969196909938187,0.11765786147467602,0.26672431044818934,-17.541657792800216,-11.363358055251384,23.6775,43.795235418224166
1:241:2,100,0.09057393702618065,0.0754110363814915,0.06383948788772881,0.08520120053392254,0.1450316755606321,0.16782088810206913,0.16543669927506036,0.18895063850473287,0.16730513808594358,0.09540119163547366,0.4298433352153711,-15.749088513382985,-9.932562081564061,23.6775,42.40685771400293
1:210:3,100,0.09024927599012897,0.07572136265547728,0.05874200571446341,0.08564367870025145,0.1610472118896425,0.19147654391148108,0.18307870179163768,0.2141315782163568,0.1538358348706081,0.07919266868148904,0.5108162846662245,-16.263516353395236,-10.470838265503522,31.576125000000005,42.63188716414631
1:224:11,100,0.0945992564907511,0.08015830132037284,0.06658813511370446,0.09077436364855077,0.1534962830582738,0.1750227540811345,0.16909410093841618,0.19193949819516334,0.18095244088286846,0.12041224017371338,0.39124079349786395,-17.948406195429175,-11.438314999401676,23.6775,26.134529634446633
1:225:2,100,0.09521949727385802,0.084774988543534,0.0654870841378544,0.09997115018085145,0.18172572793181174,0.20813245236548822,0.20290068312303616,0.22892302497561565,0.18416406158704732,0.10529688766789146,0.5046992307339279,-15.234810540917435,-8.603483149276983,25.352250000000005,37.04652833115761
1:226:12,100,0.09408222065526335,0.07456349374994324,0.07117637498024589,0.07830371956725697,0.09405347770850414,0.10408053317316113,0.09972055440136947,0.11425184025294256,0.1632361743355621,0.1201567568410218,0.16324807417777426,-18.91232703208986,-12.551559111886569,23.6775,46.55056626076482
1:226:15,100,0.09529550488798118,0.0823423567440319,0.06890310906918677,0.09753254020885606,0.16471225191237512,0.1881467924841184,0.18094885628632357,0.207685709893895,0.18034196056742088,0.10403616346816351,0.44156649611740195,-15.957784158134835,-9.749699562659229,23.6775,38.195223717384614
1:268:9,100,0.10179486938053324,0.08593644147258576,0.08516340414971725,0.0938176168763508,0.12219021991998852,0.13764783701593558,0.13206499681367295,0.15274779956136972,0.20000772887081805,0.16010122527578444,0.21084701603773692,-19.52708009470189,-12.946131988836857,23.6775,24.646088054043762
2:105:5,100,0.10038958476219648,0.08586765785259073,0.06296947033590386,0.09269684775113925,0.20970239507109906,0.2546276700048985,0.2503519179347069,0.28373730285774934,0.1830672241118856,0.08874048415955162,0.5941725851471455,-16.417543241129152,-11.314807554948628,23.6775,31.833479164970058
2:410:47,100,0.10218492016534737,0.08330840415494785,0.07393207598276247,0.08971280523378165,0.14326996710153317,0.16482205887212434,0.15582997446858782,0.1810492040345217,0.1511521476120037,0.09125717466243946,0.355362945110876,-16.026581951994363,-11.46329000561922,23.6775,31.143527677094724
2:403:43,100,0.09891797066552202,0.08368904198119179,0.07429399767398424,0.09695738032132276,0.1608218423800002,0.18812747965429963,0.18110308382765722,0.2115096104108511,0.19855007499582375,0.12319407670637132,0.4148730823967581,-17.269587120222027,-12.183679189632572,23.6775,26.31828678973825
2:375:2,100,0.10153142806282389,0.08491983125775349,0.07655384561443522,0.0946383906111597,0.14162455744028965,0.16183906290830968,0.15573570973782672,0.18090550474820255,0.1958316055255788,0.13430848045711088,0.33409862266083057,-18.768885886386357,-12.764777873690601,23.6775,26.524870532423176
2:396:17,100,0.09665640482952496,0.07741574533503467,0.06776123815349518,0.08037875300959671,0.11838553089957449,0.13429437883813589,0.1283692166734221,0.1478454768884892,0.16583980773813298,0.12060409170248451,0.30200665757375716,-17.654358345216554,-12.113225673464958,23.6775,33.100961221809
2:387:18,100,0.09738468943231016,0.07774349012989289,0.07356396801023683,0.08210617054236613,0.11091789308773613,0.12555859044135637,0.1182766643261893,0.1392512031851821,0.1818330122230387,0.12889033995252153,0.2233768043230199,-19.27301967773511,-12.97586778645171,23.6775,37.12679106634186
2:321:24,100,0.09757891205505882,0.07995585278666842,0.0746855638113021,0.08852464358487033,0.12761995699796938,0.14662903973390587,0.14177569050264696,0.1643244221334888,0.1683607170381831,0.10808633493526569,0.30367803292145784,-16.686902139960193,-11.383079095776596,23.6775,39.214560738214715
3:326:2,100,0.09586149327999637,0.07855321350607196,0.06620712414456725,0.08605426632955505,0.1509891753643886,0.17640262257408254,0.17055639449335463,0.1958066438358527,0.1441699715406395,0.07982938515443798,0.4398158513384856,-15.563061285540709,-10.77204957733788,23.6775,33.75621471968024
4:304:4,100,0.08920382258089718,0.0720962712417475,0.05530782145981555,0.07591285581117606,0.1431371846819811,0.16939593956788082,0.16444355532624058,0.1878175678033171,0.12541711571270425,0.06507212528333953,0.4955970996786471,-15.194127494261913,-10.735417092412657,23.6775,61.92001089697166
6:217:19,100,0.09097436763080304,0.0749788260523139,0.0517490970180622,0.0744312511663794,0.1788687548438346,0.21682212391893982,0.2099645780200821,0.24002694968717453,0.11564611432395772,0.04907506682951247,0.602555205991711,-15.070357219684475,-10.276950066496394,23.6775,59.186638688873934
6:229:15,100,0.09133328798202725,0.07458386377977064,0.05282486774827204,0.07592511509354907,0.18182767526217347,0.22313779179015364,0.21319291435398022,0.24394940795065828,0.11737728844385391,0.053577740257455486,0.6026181383705962,-15.576967886067376,-10.738800743789092,23.6775,51.978198771152734
7:36:17,100,0.09185697604784758,0.07605436489151197,0.06207636947360624,0.08333917616991009,0.15228991857840035,0.17930296981920443,0.17419818839432716,0.1995291410780772,0.15357429553812005,0.08476082796313901,0.4764581356401751,-15.371035327489455,-10.745821109118385,23.6775,32.143826419428116
1:269:46,120,0.09128730683495119,0.07333537418188181,0.0721251166354851,0.08199070849276302,0.10186752596543817,0.11452471538996319,0.10866178499569629,0.1281191902807548,0.15823905508782926,0.10996166288527393,0.19546897520317527,-17.81792385477651,-11.852288525998766,28.412999999999997,42.69695929997979
1:204:13,120,0.08938941346379074,0.07517460649469285,0.05923765382424617,0.08293298522997658,0.15670698726281174,0.1841818070314624,0.17812446643729926,0.2043910819443142,0.1656700903422886,0.09345577546186275,0.4897259614075704,-16.421199614389543,-10.707979003849116,28.412999999999997,41.53522271868412
1:201:6,120,0.08935096869938604,0.0763812253418865,0.059620885503259016,0.08807719492084935,0.15765587823662783,0.1834922705770038,0.17791311529686366,0.20613290105768636,0.16857121628869778,0.08963482349289781,0.49439176933509105,-15.877566605596323,-9.972774914903464,41.296499999999995,45.39102403257514
1:242:14,120,0.09446439322961334,0.07652146049757745,0.0798490813820507,0.09041222445971338,0.10974134744488202,0.12323897685338688,0.12140767318214764,0.14014912579619304,0.16943073124172034,0.11049230173862178,0.20306305777890282,-17.172423649844617,-11.619514628524279,28.412999999999997,43.51778030656368
1:199:1,120,0.08944027281215326,0.0747926506446005,0.05657354525401499,0.08369917440692985,0.17438613813174744,0.2079545172446131,0.20310208032894883,0.23165459963675197,0.16515370401621607,0.08532998187003533,0.5593272645804802,-15.733788964263177,-9.781499600521624,28.412999999999997,39.001340201270985
1:211:29,120,0.0968172957888884,0.07954421180127291,0.07730623742435619,0.08644525841122645,0.11233108297713591,0.12552470563546564,0.12004882362092713,0.13880416647254104,0.17997538031103175,0.13015240177534876,0.20491909127534025,-17.89257274956687,-11.869914766730286,28.412999999999997,41.42523761433357
1:211:20,120,0.0952476496863187,0.07844426591995966,0.07590914771261606,0.08703869427590256,0.11619529456919978,0.13030178375137935,0.12480876825689309,0.14431815155745267,0.17608095203721041,0.1223080238030196,0.2337730556258059,-17.897731107110005,-11.846449910270621,28.412999999999997,46.57887422796922
1:213:8,120,0.08834652378535368,0.0768200168707228,0.061239572964213944,0.09186075681008915,0.16316285633512512,0.18858388740206322,0.18422569728915253,0.21236386075639063,0.16182825975414722,0.08429355366944899,0.4974857636930694,-15.608652390075097,-9.911227248759285,41.296499999999995,44.67371173111956
1:137:43,120,0.09278472361728403,0.0775364940011556,0.07232237543738701,0.08986284803883655,0.1307581537705272,0.14921373309143124,0.1458576309350912,0.16926957104449145,0.16221353457749504,0.09756613514880498,0.337287497647926,-16.158672069338245,-10.939442376092867,28.412999999999997,44.08343931487527
2:194:13,120,0.09964438784718621,0.08950329337878819,0.06779407276060162,0.1046697911548456,0.2060269146013852,0.24648661789495932,0.2400145100113536,0.27984511513294397,0.21918042392830797,0.10734683450999674,0.5573414884181791,-17.10542312117577,-11.576506936104556,28.412999999999997,29.669135203242178
2:410:55,120,0.09907694055219214,0.08220318541206884,0.0721978479258458,0.08806511541827788,0.13957748637379294,0.16037133009060722,0.1493045284980388,0.17804235321383477,0.1483882689094668,0.09073816785670955,0.3447058134491053,-16.666681144218906,-12.047776360501768,28.412999999999997,38.71482538027369
2:350:13,120,0.09990797228462303,0.08284278560458835,0.07302050750282413,0.09083476287980784,0.13513135730600564,0.15215115038036833,0.14407542049973537,0.16892562505713898,0.17996754873349685,0.11819752559607855,0.3255717192523298,-18.44199647141851,-12.626069811733329,28.412999999999997,37.135333823423935
2:382:16,120,0.09416286662421954,0.07753073055983405,0.061468345698848695,0.0842440715504628,0.1507110654267759,0.1739017772616966,0.1661459379212276,0.1916414496608833,0.16576600046151535,0.10182520156630655,0.45205767445604084,-16.72870008495668,-11.21981413898537,28.412999999999997,37.952535125683326
2:397:9,120,0.09580559715726723,0.0775948586833786,0.06682233852149765,0.08264623312424382,0.13060593726137718,0.15037583157182793,0.14302214901255542,0.16583214692061332,0.1681558973600109,0.11862208904790392,0.34957313239733534,-17.551684440430773,-11.919559602559387,28.412999999999997,35.33473057421249
3:224:12,120,0.09647980054162782,0.08047981451498472,0.05587217830839519,0.08309280471585909,0.19053791828223854,0.23072860103369433,0.22602567719558878,0.258387727374992,0.16371838914385706,0.0773501260786141,0.6009273316674003,-16.30968450027881,-11.142916454155861,28.412999999999997,41.49597465816022
5:109:19,120,0.08829877948051044,0.07617645837620445,0.06607582311518401,0.09444846258554469,0.1635988593811468,0.19125958578025865,0.18967775142995089,0.21663228926246905,0.17297945413781984,0.08943887395041217,0.47529094677297506,-15.932105923722691,-10.220498472695164,28.412999999999997,41.819861079158706
1:270:46,160,0.09769020202067677,0.08129615251083981,0.0832683511150629,0.09583950956739729,0.12517942491353112,0.1429832765341329,0.13849162628446748,0.16172565507026038,0.18685557705745248,0.12424371914263019,0.2462291193147214,-17.445373168298218,-11.608150148736533,37.884,45.99231400174276
1:244:13,160,0.09095744010564567,0.07056841746326635,0.06610800022317365,0.07169184506159045,0.08466177002632284,0.09314662135116368,0.0894143304787878,0.10258594934132809,0.1541720546284648,0.12283112315867643,0.14507443444792792,-18.756364034034757,-12.448397441518141,37.884,53.256070349893896
1:184:24,160,0.09037821783464278,0.07565419820976688,0.06324930656680887,0.086322625678277,0.14044374238409185,0.16034396026001124,0.15567973904905041,0.17926063591015212,0.1537955257609921,0.08850855997547505,0.4141220255211921,-15.960048935337232,-9.873674462360329,37.884,45.0865291297036
1:210:30,160,0.09256393044114053,0.07906721516030064,0.06568460539853815,0.08908993013815704,0.13998256589585398,0.15668556437156192,0.1516314503488393,0.17186515094577923,0.17262402761675158,0.11168587674456065,0.3752637542937026,-17.390806455849706,-10.923424580221482,37.884,49.957439596345154
1:211:14,160,0.09261869367107704,0.07797584373380037,0.07096851571327395,0.09141703745338764,0.14125654662778198,0.16236379444646362,0.15526068511312818,0.1822134303434936,0.1710963747288096,0.10429886343859593,0.3668116807685082,-16.314444445311587,-10.687314250752166,37.884,56.97616552731804
1:228:5,160,0.09154559618131948,0.076795589657108,0.06129722596346726,0.08532112778610051,0.14491976268863715,0.1645278523732838,0.15822407884110484,0.1808952097857288,0.1666823970944786,0.09868456581232597,0.42155925222259144,-17.061104268105577,-10.882002598480547,37.884,53.73743578831718
1:230:22,160,0.09651872024936019,0.07902692827992513,0.08115651708169003,0.08906833814754456,0.10484755312521274,0.11674057430637438,0.11381211998758022,0.1311914289612572,0.1811850039569825,0.12879563408807398,0.1653855668359531,-18.182258415523474,-12.26022810274815,37.884,45.88043745294378
1:268:8,160,0.09225609456201031,0.07458254227021031,0.06949174872359848,0.08088189007476668,0.11363840897663044,0.12896658823271936,0.12178980768814854,0.14437457600656406,0.17583345188781394,0.12182128556328933,0.2631231460910434,-18.55773429972008,-12.248608743629486,37.884,50.54530331590052
2:403:3,160,0.09733672346865499,0.07688008796668216,0.07279927052640969,0.08050944435774857,0.10335948003408839,0.11605366128035693,0.10979651156527144,0.12893874968709113,0.17758954841204885,0.13191024685903532,0.20001354789327738,-18.776583230514035,-12.719411038348728,37.884,44.98171261404836
2:403:24,160,0.09889548415790808,0.07902433054413549,0.07618358396363839,0.08394478420379586,0.10605294960359231,0.11968534561918334,0.11495519226590556,0.1336295562121151,0.17259939788072806,0.1251206335803256,0.18874712709720828,-18.506796754150603,-12.83968796217385,37.884,46.89136250990063
2:381:1,160,0.09669203247941562,0.07900293126741047,0.06827583292102467,0.08514888939748838,0.13617951345968246,0.15737655969073802,0.1500233631747802,0.17424406045406426,0.17679429980540223,0.1178470498166797,0.3593954861491191,-17.282755635157454,-11.821610327718291,37.884,37.98521702822582
2:397:6,160,0.09903444449660877,0.08219281563708633,0.07650133635338446,0.09192125034136817,0.13273134270356052,0.15133667495139894,0.14421836578594768,0.168928998316379,0.18155641505930575,0.12247021082293358,0.3009553969023111,-17.77705010545673,-12.235696162842139,37.884,43.428087333390046
1:185:15,200,0.09088250371644833,0.07738593975381618,0.06277660406261507,0.08825731336612118,0.13838344126583657,0.1564558970867312,0.15013473872233968,0.17314794326858732,0.16119272597446252,0.0966397255691559,0.4046853916139382,-16.281711983181687,-10.114375569522249,47.355,55.73282925120931
1:226:17,200,0.09638041982861102,0.08360154341934187,0.07120536187492921,0.09916591480369111,0.1678287601893833,0.19221959301872554,0.18537972620283266,0.21221552643806477,0.1832893427464871,0.10652397641105373,0.42914170105360694,-15.898228828037377,-9.192721289401442,47.355,52.14302043178307
1:269:62,200,0.10111306393756349,0.08677735972207071,0.09197315432008273,0.10570940463399305,0.1350157793245151,0.15398103228077145,0.15197339748723493,0.1750757115003393,0.20902438103151122,0.14365803388960063,0.24046679611840155,-17.438962506553892,-11.982954438591122,47.355,41.18202539219015
1:214:5,200,0.0934284384176675,0.07555968749816877,0.07432485799881136,0.08324204053157894,0.10431488695548194,0.11639866732836346,0.11068307005933933,0.13116712404263317,0.17250187596907182,0.12212816603886563,0.19013445609781598,-17.884004698267674,-11.831814248303443,47.355,58.53306014884543
1:266:25,200,0.09501375636228329,0.07823450094534533,0.0739822069798383,0.08740222140274206,0.12480543260286343,0.1433328966551668,0.13872263577713595,0.1596015440123858,0.17143065921550596,0.11278197646726337,0.29061059674844647,-18.220774212449133,-12.261319857121387,47.355,57.83010244466138
1:272:12,200,0.08959627560280156,0.07301224165974207,0.06490678434040097,0.08229574452823281,0.12789761237054487,0.14869693110433754,0.14434381905276336,0.16946084879138545,0.14941788870893846,0.08500924688389953,0.3794150890338698,-15.787593413350015,-10.724720421940479,47.355,55.41800757576604
1:268:23,200,0.09672883479200406,0.0779358377804312,0.0759452879613793,0.0811260024257933,0.0965835973953243,0.10734295942167629,0.10248261893852108,0.11826508086747425,0.17612760424429405,0.14986296062591983,0.13984282727284308,-19.607218309982805,-13.386522337481994,47.355,49.47135567840057
