ID,TrSP,A,GS,RS,D,H,SI,Stem,Branches,Foliage,Tree_roots,GFF,Understory,Snags,Logs,Coarse_branches,Fine_litter
4:340:25,PISY,10,10,0.4,2,3,1,1.62778916623358,1.1022311632083,0.677851960542429,0.82130794470131,0.364486172601388,0.0259490417541662,0.238495682246375,0.158699667976769,0.00141725240847763,3.58644106683079
7:182:27,PISY,40,220,0.8,20,17,2,44.8688846517125,3.98962656595045,2.71761639023135,13.5141829012414,0.178128389920086,0.44013032507235,3.41730752989066,0.816904123159122,1.83812068595187,8.68514013590222
1:174:8,PISY,25,100,0.65,14,10,1,19.2341432635666,3.09620186607024,2.10005426522006,6.24748140896291,0.220682237677829,0.207059193596443,2.59635886762772,0.537812413786878,0.605449899329154,6.53549110295038
7:10:38,PISY,40,260,0.9,16,16,1,52.8816489832431,4.39989705054679,2.58204722295696,14.3602336798448,0.13013054976293,0.447893769214667,2.64334460374097,0.699121187889837,1.43371922391912,9.17955580158629
2:300:6,PISY,39,300,0.8,20,20,2,61.0709162005738,5.56913247026011,3.82281215445338,18.5223686956401,0.175831643890566,0.417755420468505,3.06026837363986,0.930025347729032,1.81640809727968,9.60653966895736
3:362:2,PISY,18,70,0.7,10,7,1,12.8366123776418,3.19444948771335,2.26212610088018,4.64477747815126,0.153345118065176,0.0920387627234499,2.02483266320229,0.36043846883527503,0.225131924713609,7.43511994461345
2:154:35,PISY,10,20,0.7,4,3,3,3.32586611398324,2.12834797246779,1.9269552696895,1.81049123294536,0.111241659584019,0.0171791516394826,0.872232333276066,0.146450331584062,0.0178095412195685,10.0030172287138
4:255:9,PISY,10,5,0.6,2,2,3,0.828830198418485,0.551411158965889,0.491908101894335,0.461211715279686,0.158501031932457,0.0186570453947408,0.369537980175838,0.0957949026956737,0.0126164988694357,4.44996819322776
1:180:17,PISY,40,290,0.9,18,17,3,59.5295604888825,5.1119573981655,3.74136954529318,19.2861973027494,0.135517576492113,0.353336107451975,3.04375286349497,0.755257984634261,1.75810849636997,13.8121856893147
1:256:33,PISY,35,120,0.7,14,12,1,24.0244104280438,2.52452539265325,1.60408873759911,6.93808740315335,0.223685310867521,0.41682932156717,2.3632339238587,0.601770512928918,1.37986895778807,6.20117559109525
4:246:1,PISY,25,65,0.6,10,8,4,12.6445643983238,2.16796295066305,1.98529424783577,5.33101068481169,0.28032986850694,0.154136111495782,1.73846896982483,0.429569981166641,0.653013831335644,10.0248139223099
4:163:3,PISY,35,170,0.7,16,14,0,33.8363451887244,3.48511523485901,1.92519350207505,8.73751691455036,0.218008240471885,0.484425908730234,2.61675693643367,0.703173456244929,1.212546329224,5.57919155476973
3:87:18,PISY,30,30,0.4,12,7,1,5.83996163479941,0.800037046472593,0.446345846817505,1.95540725712356,0.702229473963524,0.355614096956283,2.14498504233761,0.48402584204012,0.105003036857905,3.14148547855509
2:283:12,PISY,38,210,0.7,22,18,1,42.3420276483874,4.07721405040005,2.53310687348284,11.9414397870393,0.233545633282855,0.495667680076066,3.61084264859165,0.929060329030928,1.49301832918111,6.21434776762433
6:124:18,PISY,15,35,0.7,6,5,2,6.25304365313445,2.07745747791818,1.67753504966066,2.66611259913078,0.140377213185189,0.0522423108329301,1.15454285650013,0.243146498621037,0.116721988711157,7.34093842125336
3:371:46,PISY,35,240,0.9,18,16,2,48.519897297562,4.71847864042624,3.23692409259955,15.0425036402202,0.12405697299098,0.298318955631301,3.17166081418685,0.71958952421055,1.43687576830255,10.3287115361656
5:30:11,PISY,39,120,0.7,16,13,1,24.2443927742565,2.27357847607913,1.4018051174035,6.78809713180697,0.236700372451707,0.523129239392994,2.75179947884241,0.662794797859293,1.5177051675663,5.53575759007024
4:163:2,PISY,10,15,0.4,4,4,2,2.45377302537332,1.68989222504284,1.16982143944056,1.36087466907203,0.372495091791755,0.0228526772533824,0.573245325606251,0.236608029605779,0.00158092940580465,4.32842613575387
1:218:41,PISY,30,140,0.7,16,13,2,27.7226872752601,3.53697372637986,2.62202449928537,9.22709111661863,0.210323883077669,0.262822243871141,2.75179947884241,0.662794797859293,1.20030356961405,7.94511776930773
7:222:16,PISY,16,30,0.8,4,4,1,5.40779338719913,1.53185017033135,1.08257728842793,2.01635420085277,0.103835803239281,0.0628981352159751,0.756926221435575,0.173567764866184,0.148728334561835,7.03693470248038
1:140:2,PISY,40,170,0.7,18,14,2,34.5806676668737,3.215999408972,2.21489195764588,10.5688665029877,0.245061193668729,0.485382322119971,3.13975916109937,0.723760431784408,1.71322056934986,8.68915322856079
3:372:16,PISY,20,30,0.5,6,5,4,5.62768176050181,1.34889345383449,1.20985013558443,2.65106996615207,0.368127969999214,0.0976990160093463,1.00881775285163,0.282609822269244,0.154389366460448,8.82053562421229
6:21:20,PISY,35,100,0.5,16,14,1,19.8785055570409,2.23908527073924,1.33344325211493,6.05924884003912,0.476392933462234,0.481436883894479,2.28647281260247,0.8173003790754,0.476012557428616,4.19316494043062
4:165:1,PISY,30,260,0.9,16,16,1,51.4787302862145,5.87596599927971,3.71166922128695,15.2236499662266,0.111684604663148,0.242523141194677,2.64334460374097,0.699121187889837,1.00448146203817,9.17955580158629
6:159:6,PISY,25,100,0.7,16,10,1,19.2631699745152,3.03857925252736,2.06856945171043,6.19509233879451,0.185812904115584,0.198250946003691,3.28839758270218,0.537591379402539,0.691492630930216,6.46777429377155
4:115:5,PISY,10,10,0.5,2,2,1,1.63600252049582,1.08733836857752,0.739822024651047,0.787891200198052,0.227498712320435,0.0251518428981863,0.343484703322353,0.103928920804612,0.00501016158669407,6.04601528062422
3:146:4,PISY,30,110,0.7,12,11,2,21.7821114305615,2.77905078501274,2.06016210658136,7.24985730591464,0.210323883077669,0.262822243871141,1.97514262518071,0.540597045971622,1.20030356961405,7.91690565083985
6:197:2,PISY,33,170,0.7,18,14,2,34.0090526881034,3.88132084667345,2.81686692945106,10.9881239942326,0.221524048179854,0.323581942843075,3.13975916109937,0.723760431784408,1.42072146193803,8.68915322856079
4:29:1,PISY,35,70,0.4,18,12,0,13.7644540303804,1.54826882587902,0.724533549884788,3.93040397067031,0.743879977975806,0.577244726037022,2.78544731792887,0.821881691438623,0.118324418042388,2.77624608784415
4:221:10,PISY,15,70,0.7,10,8,1,12.4444721773025,4.06506108224179,2.91613843947395,4.82711488919293,0.137358999572867,0.0593207478540478,1.84932229712159,0.400967072564214,0.104637511969732,6.26028855132857
1:179:17,PISY,40,260,0.8,24,17,1,52.7656103420803,4.61304669853805,2.79154966827709,14.4583792445541,0.174298498166297,0.499764647089073,4.53082670038767,0.854221490803192,1.64781612618049,8.22573804468946
3:89:6,PISY,5,10,0.4,0,1.5,2,1.41534500315631,3.14611168739739,2.14439857597691,1.0533067461428,0.238962920977044,0.00390509874974352,0,0,3.04240480057917e-5,NA
7:246:3,PISY,15,50,0.7,8,6,1,8.88890869807324,2.90361505874414,2.08295602819568,3.44793920656638,0.137358999572867,0.0593207478540478,1.59193825067894,0.301762066246902,0.104637511969732,6.59092529895028
7:190:10,PISY,18,85,0.85,12,8,1,15.6461225246414,3.63351990979693,2.51154649726593,5.55068119201652,0.096026657024279,0.0791102525490059,2.6504442202887,0.384429475573614,0.230563541045968,7.49443849539133
1:132:29,PISY,40,80,0.7,14,10,1,16.1930801184736,1.48068256531994,0.905941492342576,4.50244722024449,0.239792197271093,0.551147946639865,2.67467352135247,0.520288550536108,1.53584718536416,5.2283928823603
2:435:14,PISY,15,65,0.9,8,6,1,11.6113832866014,3.45127514353655,2.37467468864329,4.39878228866863,0.0745420507119146,0.0482073706542239,1.76073156593358,0.269697590821961,0.0976795177825593,8.56820288863537
2:244:5,PISY,35,180,0.8,18,14,1,36.1311793984673,3.63005771300269,2.28129524979821,10.2829718355706,0.162590835689257,0.377968492959867,3.31246354223539,0.681824238485888,1.48046650886034,7.47867317049797
5:20:21,PISY,15,40,0.7,6,5,2,7.14633560358223,2.37423711762078,1.9171829138979,3.04698582757803,0.140377213185189,0.0522423108329301,1.15454285650013,0.243146498621037,0.116721988711157,8.38964391000384
4:183:7,PISY,30,55,0.6,20,13,2,10.8565234559871,1.4399897328933,1.0518255897101,3.69371479159741,0.299676871349382,0.285432403040316,3.65334689469355,0.749975816049143,0.850309867183784,3.06743954314206
5:20:26,PISY,15,40,0.6,6,5,1,7.08857971543468,2.40725410009188,1.7015410161739,2.81069345459977,0.195713937196932,0.064424012826065,1.08533646811182,0.26049130709267,0.0741265052923514,6.81972783179733
7:71:41,PISY,10,15,0.5,4,3,1,2.45400378074372,1.63100755286628,1.10973303697657,1.18183680029708,0.227498712320435,0.0251518428981863,0.762140147042693,0.170219610049786,0.00501016158669407,5.09653039002539
7:228:13,PISY,15,30,0.5,4,4,0,5.26471623060747,1.80689181290573,1.05617788324964,1.9273105804725,0.285115224787217,0.0796263514750832,0.626904572189131,0.214146363108838,0.0317196558196656,5.50761946858615
2:379:3,PISY,35,220,0.75,18,16,2,44.3235214362595,4.63496990451767,3.30608120635362,13.9565171479495,0.194160971738642,0.35014040421129,2.94805143785687,0.780690418477601,1.64230462829901,9.4679855748185
2:104:2,PISY,35,60,0.4,14,10,4,12.0223988303962,1.44246365475852,1.05999172785199,4.92373113147882,0.808158030456755,0.355581246262816,2.13703935857671,0.668162775504182,0.179499227248685,6.76232641737007
2:279:48,PISY,40,280,0.9,22,18,1,56.9494681358003,4.73835066981962,2.7806662401075,15.4648670398329,0.13013054976293,0.447893769214667,3.99370052719261,0.830340723684227,1.43371922391912,8.2857970234991
2:166:8,PISY,40,170,0.8,16,13,2,34.6714108672324,3.08289325550716,2.09997630154241,10.4427776964138,0.178128389920086,0.44013032507235,2.90316389936614,0.624391080911473,1.83812068595187,9.64764300558796
2:285:1,PISY,37,210,0.85,18,14,1,42.4089400213879,3.91807657496128,2.3940845173541,11.8155391506873,0.144233167352966,0.402934557622302,3.39397791080159,0.663595451389946,1.49702858845331,8.7251186989143
6:45:52,PISY,40,230,0.85,16,16,2,46.9621209597453,4.07573095827973,2.73990173406514,14.0723883788801,0.153460426333139,0.417201589303313,2.58344682691137,0.71721374863692,1.75455436435584,9.98970444792386
2:186:21,PISY,39,130,0.85,14,12,1,26.363849969089,2.30718643012902,1.38852362589502,7.23720109036846,0.148224774089505,0.449646268806317,2.55457929226169,0.55174634813302,1.55432188545891,6.71794022368652
7:156:10,PISY,13,70,0.8,8,6,1,12.1588870256856,4.73724080020087,3.38330763956414,4.91665713352495,0.0914488776062098,0.0379007569764186,1.67950379194612,0.284277340936496,0.0580935258511925,9.2272954185304
7:189:15,PISY,10,20,0.5,6,3.5,1,3.27200504099163,2.17467673715504,1.47964404930209,1.5757824003961,0.227498712320435,0.0251518428981863,1.2852604600291,0.212605985893999,0.00501016158669407,5.3982223823985
4:171:3,PISY,35,150,0.8,14,12,1,30.1093161653894,3.02504809416891,1.90107937483184,8.56914319630886,0.162590835689257,0.377968492959867,2.49322505736868,0.566902670693722,1.48046650886034,7.75146948886906
1:270:45,PISY,35,80,0.6,14,10,1,15.9654908362019,1.74414020089354,1.09196687450471,4.71316238560369,0.318714703944669,0.452688452697768,2.51434643302614,0.557403233701246,0.97751620500893,5.2283928823603
1:272:35,PISY,20,30,0.5,10,7,1,5.55504481094887,1.27351077486879,0.836685976771709,2.04050034619619,0.347672186164603,0.136471578395125,1.76926055684456,0.418938591319375,0.115816032271412,3.18647997626291
6:143:18,PISY,40,340,0.9,26,20,1,69.1529255934718,5.75371152763811,3.37652329155911,18.7787671197971,0.13013054976293,0.447893769214667,4.81439857232931,0.940904897624851,1.43371922391912,8.67082809315387
2:109:25,PISY,26,80,0.6,14,10,2,15.5180326769679,2.45976339190621,1.8454660727327,5.53343048517755,0.276665815129968,0.207290914714731,2.51434643302614,0.557403233701246,0.608370601709527,6.43198021775616
3:81:13,PISY,40,150,0.8,16,12,1,30.4416982742771,2.66137309531041,1.61050942400601,8.34137264108888,0.174298498166297,0.499764647089073,3.06531439681578,0.585755708848855,1.64781612618049,7.67115344651438
7:119:29,PISY,35,90,0.7,10,9,1,18.0183078210328,1.89339404448994,1.20306655319933,5.20356555236501,0.223685310867521,0.41682932156717,1.70718286546633,0.4404822604119,1.37986895778807,6.915990241846
6:172:8,PISY,30,110,0.7,16,11,1,21.674795083563,2.718951244925,1.7906385657232,6.56309380131099,0.205801764476667,0.298432665219847,3.08232683326193,0.580074345502474,1.07603357790286,6.29265269229112
1:134:3,PISY,35,90,0.7,12,11,1,18.0183078210328,1.89339404448994,1.20306655319933,5.20356555236501,0.223685310867521,0.41682932156717,1.97514262518071,0.540597045971622,1.37986895778807,5.26536895303963
6:232:4,PISY,35,190,0.7,16,15,1,38.0386498444026,3.99716520503432,2.53980716786526,10.9853050549928,0.223685310867521,0.41682932156717,2.4969989250268,0.742973152399542,1.37986895778807,7.28958685959222
6:30:11,PISY,35,140,0.85,12,10,1,28.1342240887653,2.75890766831573,1.71111305841453,7.96612362468444,0.140074577522026,0.358278098523461,2.27780619573126,0.459357561339699,1.41316018815077,9.26036517428489
2:183:4,PISY,30,40,0.4,12,8,0,7.74126195201048,1.03948579370807,0.504183416572527,2.31769640331733,0.684407087048085,0.413283502771933,1.9590599943769,0.538450919391049,0.092270390011179,2.76032723695411
4:103:1,PISY,20,35,0.5,6,6,1,6.48088561277368,1.48576257068026,0.976133639566994,2.38058373722889,0.347672186164603,0.136471578395125,0.891350782627238,0.32686911432219,0.115816032271412,4.71834454423436
2:414:11,PISY,20,50,0.5,14,7,2,9.30424829141839,2.16943397154034,1.60437062085811,3.75669788020725,0.355311648654655,0.120187133107632,2.97750066281818,0.454937500080943,0.129191504622788,6.36412119937289
1:72:6,PISY,30,90,0.7,12,9,2,17.8217275340958,2.27376882410134,1.68558717811202,5.93170143211198,0.210323883077669,0.262822243871141,2.26346316263397,0.460604130269668,1.20030356961405,8.38792850170436
6:19:10,PISY,25,60,0.7,12,7,1,11.5579019847091,1.82314755151642,1.24114167102626,3.71705540327671,0.185812904115584,0.198250946003691,2.68461817205768,0.376903821957225,0.691492630930216,6.28297095711018
3:204:26,PISY,35,40,0.6,12,6,2,8.02226962462686,0.891346287196697,0.62816383483512,2.60317434046162,0.325717878551971,0.398671488675462,2.80216518592327,0.357052615084677,1.09040852843509,6.28460148147203
5:66:12,PISY,30,140,0.8,14,12,1,27.658491582179,3.31725836547285,2.16075303584419,8.25337508286918,0.149591766856799,0.270609908868815,2.49322505736868,0.566902670693722,1.1544804059133,7.23470485627779
4:136:1,PISY,10,20,0.6,6,4,0,3.2657696847899,2.06340845091513,1.28315911430199,1.36201051628176,0.148337575532896,0.02748520432927,1.26289224007138,0.218001280495012,0.00904102739958787,3.55743971482325
3:88:18,PISY,40,170,0.7,16,14,1,34.4102952517564,3.14645045130487,1.92512567122798,9.56770034301955,0.239792197271093,0.551147946639865,2.61675693643367,0.703173456244929,1.53584718536416,7.12838039873205
5:21:21,PISY,20,50,0.6,10,7,2,9.3409241962465,2.11235646783698,1.64228921030849,3.6526654562506,0.237709333944262,0.113010301330796,1.90345877489493,0.386150277326091,0.265301381964486,6.53335758321549
6:147:1,PISY,20,70,0.75,6,7,1,13.0721559867061,2.73550775660651,1.91232680466248,4.51261408927353,0.138652299694865,0.112701403003738,0.944505246928552,0.30837888341786,0.358210832975775,7.73734891018719
3:10:12,PISY,15,40,0.4,8,7,1,7.02529970921343,2.50616196915841,1.52301816658267,3.01335035206451,0.468691501550008,0.0706869476347312,1.1455421940459,0.438254304796772,0.0102108863066252,4.32323567733295
7:223:8,PISY,17,30,0.6,4,4,0,5.40059483554141,1.4895330523275,0.907782642947888,1.82500312859003,0.205770381079934,0.101313303140058,0.674455214829047,0.197386154477736,0.111288691198668,5.50761946858615
7:119:4,PISY,39,210,0.85,12,14,2,42.7986183476047,3.80937471069067,2.58061178978768,12.9141976745422,0.151481743288695,0.395992312801632,1.81257436566824,0.600843050010323,1.73382889322252,11.0785506452915
4:272:4,PISY,40,240,0.7,20,18,2,48.8197661179393,4.54023445972518,3.12690629314713,14.9207527101003,0.245061193668729,0.485382322119971,3.11583233131459,0.907617180577734,1.71322056934986,8.80222803225179
5:3:14,PISY,25,130,0.8,16,13,3,25.3403311856345,3.94435966298576,3.31220404074355,9.58162578533329,0.140653593010752,0.141816121992292,2.90316389936614,0.624391080911473,0.909766337019892,8.82788836261286
2:132:28,PISY,40,210,0.8,18,14,1,42.6183775839879,3.72592233343458,2.25471319360842,11.6779216975244,0.174298498166297,0.499764647089073,3.31246354223539,0.681824238485888,1.64781612618049,8.7251186989143
1:259:24,PISY,31,120,0.7,16,13,1,23.7317026803612,2.8629969428945,1.87239234102102,7.11180180086983,0.209534790198763,0.320723595600086,2.75179947884241,0.662794797859293,1.1462344409561,5.53575759007024
1:272:21,PISY,20,50,0.5,12,8,0,9.20448192254878,2.068336029636,1.18137985761173,3.0231939511053,0.338848363680211,0.158602969991051,2.1424399167474,0.487334712572184,0.101772203804846,3.45040904619264
6:165:1,PISY,39,140,0.85,16,13,1,28.3918384282497,2.48466230936971,1.49533313557925,7.79390886655065,0.148224774089505,0.449646268806317,2.97460606592394,0.607697787484686,1.55432188545891,6.45838385508195
3:210:39,PISY,40,200,0.8,18,14,1,40.5889310323695,3.54849746041388,2.14734589867468,11.1218301881185,0.174298498166297,0.499764647089073,3.31246354223539,0.681824238485888,1.64781612618049,8.30963685610886
7:290:24,PISY,40,190,0.65,18,16,2,38.590743285681,3.6625143903355,2.51314551698818,11.9121534787745,0.291048960481099,0.506947756013525,2.78364434387357,0.832259887783232,1.50004378187826,8.17689663279779
3:47:36,PISY,30,170,0.7,16,15,2,33.6632631199587,4.29489666774697,3.18388689198937,11.2043249273226,0.210323883077669,0.262822243871141,2.4969989250268,0.742973152399542,1.20030356961405,8.02370071136903
4:176:11,PISY,10,20,0.4,8,4,2,3.27169736716442,2.25318963339045,1.55976191925408,1.81449955876271,0.372495091791755,0.0228526772533824,1.6750737210092,0.280402465432541,0.00158092940580465,5.46749516508381
1:266:1,PISY,15,30,0.6,8,5,1,5.31643478657601,1.80544057506891,1.27615576213043,2.10802009094983,0.195713937196932,0.064424012826065,1.69373172151187,0.279513781284695,0.0741265052923514,5.00130205530955
6:77:10,PISY,35,140,0.8,12,11,1,28.1020284210301,2.82337822122432,1.77434074984305,7.9978669832216,0.162590835689257,0.377968492959867,2.08378655843632,0.509273722367732,1.48046650886034,8.19057392695053
